t1cPhk4hGH4p4Vsh6wahQSi1p8P4u94JAVg,2.99152410
t1crpiDN5zvkeYBzW7bsaezayWhHBT7c8CK,0.30000000
t1frFY46uTHA53yXDCK3CL5nE76bQwY3vHd,121.703274
t1Qg8Wyd8FkTL2u6mrCbbpGfmYNNnhJcrf1,3.79597297
t1L2NbgE12gTCZa3vSvietsMJJLZoRfDccv,0.05005282
t1brJe8XAx4tVFoP46kxUrQzZWY3QW8r8Kk,1.29583569
t1XfMr3ckPSHuLVXXUmC19f9eRu4yqBvP8d,70.2455985
t1eU4BPPrWfv6BKRgVFSKznKFrKfy3pL4mY,9.65e-05
t1NW2eBBApRQsL7wRJmYoigMKa3tw7rMvNv,2.54075916
t1aeMSgUSfwtSPnY1uaNqdwJQ93SxUHBnnF,1.25679659
t1ZgrYQJkMaZDZFZ4rHJSvAz4NKVX9WQRDw,0.02116923
t1L7Svz3zxYf7FT6qYwTu4gUmySoZM3Fe5k,0.16362500
t1gCncwRintspA8nQXQNBY5Qu3WJ4Paozyq,0.13068466
t1XnL64b2bzxDhHhUPemsvtRAxR6BWNhQDm,42.25163318
t1Mao7yG4tzi1DyKKpcpjiUigaQnyxgY2rM,1.46334366
t1ZHmVkzDHAkLfr9Pv3YDZBa6vFtpB9FFKR,1.00000000
t1Uk6m7HBADzrtBfnuKixYy98VtL2mL3eso,0.00077500
t1UAKXC17hQfF5eysoP7NR9osKmkQkRUZ16,2.60136811
t1M8LtRyDHNzSkXmQhEVRAW4qgfh2ZvR3un,0.42546238
t1PvTTtHRxxmXeHeeBWRxasyAtgUCxbvFZz,0.3814309
t1dFgCxbx3shVHBJw7dRPbNAn7ozH4eDcwL,53.81536584
t1crMYuXcByo1Srhn8jy3aYCb68AKGPKR4T,68.55844090
t1QVUeEpch63z7t6LNjnziANs6TdL8G67M8,34.01833982
t1J8fBs6yn2LiPpyuXaJrd4fexqmGaTgW31,0.10737880
t1dYGBWwzYW5X6AuyFb6YWUoYffctxhb6ta,28.81115489
t1RAqLBv9rMoGCTiyZ5Yo9hNChr1CqQ17Sx,0.00007368
t1bc8o8hrZX9NiHjpKDCL3ZECHJZfx3TwKH,0.49378216
t1ef9ZgneBmFFD88HBoWw1PMTjWLyEbSeaQ,20.57307660
t1ch9tFHxT76NrUYPmmDrp9Vsv492wRniPD,9.38514547
t1Tqt3chu9CcJJwBGpukYonNfQRe1rw4jNF,0.16512717
t1QDQeYi35DtnQfnpyiUB7v4bZiX3h91HCb,106.60285708
t1fgwBMctXodVQgx93Jioeyi7WQ8qH2r1Gh,0.18449583
t1McymxavGCzzYojZjFF7D3NQ1z5T8yk2po,0.00473096
t1XCTHajwhz18aazgzRCN7sGDcsqAqtDp6a,0.0006763
t1LqnHmYKWC17gxJL78jPF3tA1EJonArQVp,0.09522732
t1XdN436Cpq1u35R5chZupdUxjChFokYeKr,0.00003197
t1N4BeLJyQMcan6HtgHktJ6qcvPx9Z4nvYS,4.05761416
t1JkEkmXcJS5f7jBqsj4di5YGt9BumNAsdP,2.00470144
t1ZGuD5Zb2xWZRebktBtuRUVonfFHR2MAqj,0.02905505
t1XECWhKFhVKaKkVDXqwwoZFtHCZGTznwFc,0.28353333
t1aTSd6RF1dovBGZEKpnaMKwVMrM5sxyUSb,0.10012956
t1Q3ToJa7dr3Hvwsenuorz37dfETbzUnmwv,0.166786
t1XjhKWDwr6h4JvQv5DhS1fbkGpyvvfmmvV,0.39665293
t1M8jMrTtPhvSCpYVyjhy9ttqioWmpuQxB5,91.7583963
t1SFSPHktjKTjChhweLjSBtrcgvT4Esic4h,0.13687500
t1eD6QHH9E5ZqxQkAXCg7XC2Q5huixX4kJv,0.04068546
t1bkFEYzKXGKEgJNuWmKcd4nbSwq7Dfx1Qq,0.75173331
t1LBWSpvDEBpNF3sATKBohLnBX4K8asVgDa,26.40006057
t1RF6MJjydJpq9AXoKBYdcbmgBe4LHEJ2jX,0.30937497
t1UuSsYNzqKLitgneFeDqK11UQ1LXfPZA12,0.00062076
t1bvSzSXvLLnQkCjYdmUoFvaFUQzsqToAJT,207.03371372
t1SQBhTtRermC7jNXVVnPbSJu3xpxAHxhcy,0.04329709
t1bEAsZ7fcBUyAPKhowT2BerWriZxN8nirq,0.04702500
t1JHDnD5mAu2pWRKqPpP9KjQJeoNQDv88GE,301.38628428
t1Z7fXgcxnWqTkGLoYZPJ3bTx8DH5MgE3T9,138.43346785
t1KCyWudPmd27LY69KMnkgzagXuEeiVdKin,438
t1PYSXr4AbLN9c7dwodGVVJT9aR8iUKnt53,0.00812775
t1QFB7Y4YrFVPR1L1roUNB2vmv8rzhkmRNL,0.43165436
t1MJhrvkui1PP2nRyXxBPgAsBcmFjicGKrW,128.13623328
t1YLySzmVVHXJBeYniHVvRmuvRUWqdwr6C8,3.21382625
t1eHvtXCn1QeHcfGXoqkEdniDhbvEivdsvp,65.56136491
t1RJFRGcuNnJEgBqqeY21P2bn9AJvTs9cPb,0.01305059
t1g9YjxHHZcU4MVq86U64HGyQfUM915kn4G,39.99000000
t1Ybwa1LL1tmXKV6rL3MJtRRdX5WabtZBwM,80.99000000
t1P3cwNVyxbnD41L3jie4i233jZYmvLdFQh,3.59447986
t1SF8sEKCcbRi2fmpLQDoUFqFqFjosk9WN3,0.06250000
t1ZgwkWuRPQyg7nDuRmcakQ3Bex9yAgMtQ6,1.28974281
t1Jogvw89SpXo62q52x8FGJD1yCb7HaVLc8,0.01000902
t1MemkWE59fp9cCP6c1azaAma7jP7C4iBHX,63.08273239
t1NFfC2WafbiH79n6U7GvE6oEa2AnSxenYR,15.16993312
t1PDQ7Cy6sYizXN4N7L4sDgpokeNvHPwcRa,0.06732078
t1gwKDrkYbxFhZRxSmKyASCfKTBpGLsPisw,0.01001393
t1VAmbZj1rTquuLYAvW2PVFQhXb34iastNo,1.31412467
t1XF2AuMUdudU3gk1MZyoxHsccPgXE53sCR,307.13581286
t1JXGqdQwKQknp6FbjcrFyTUtifKf8RwpfJ,0.00009692
t1aEtB7DkADDrGee5vgUnRuXavmGWcHCGsT,6.0576115
t1a9KRHMxhzUgQmN5QwdBsbHbKwxjEDn4UN,79.34438014
t1MDHB1hjsbJAa2R3JPPxdNPZZoFVxn4T3x,0.71084205
t1aNkxFefsHvcFMyPq7bST7iHJg8UWCUZq9,1.5963606
t1QsNyetHtrUp84bWRvaRsTfSDpJ2Zeb5Tq,44.10935301
t1X5AFkDE3j1DFAPUYHucExZxTeN6xMbsRp,0.24262497
t1aS4untNWcvZHXHWykTTwg94qnbM7vRNqP,121.01341501
t1RvdnQG2sBMeDc3rEP4mjnyv8irnAmNfLC,0.22969871
t1ZWX9VC3TyYTh9r5LzfMkaHThFPiJzvqhz,2.44512494
t1Tm6PDmRdBqcU6vk1iJ3tkZc6bTWotmvz1,0.42076263
t1MP47oSdpz2hho78kCCW5nAvWJfyWpFDpM,0.00016050
t1TuYGYoxtPUsFC1CJh4DmKv2EDp11SFPas,12.90762495
t1W3qcBPK33WfXKDVJSLdo56A5TFyCEfkHo,0.74028033
t1d3beqzv2hoqvDUKsxUEDmq1fHR4R8dyUa,1.6915487
t1Z62Rw7Nv2uFSTMfyFqaMc5XgZzzvi2JkQ,19.99000000
t1QH28aAcuxJvvWT1CfmukVoTFjzaDKbDuL,22.48279853
t1gFryhEhMM5uQJuPAWSeEzqDujungy4zuE,0.23478783
t1dcYCv9TRNEJfRucytDqaUBpTdwVmb4WPJ,47.72835974
t1PrMjUPmSdYfegQwucaabxmcugD2iX7wr6,0.00100000
t1NJEmM12nXThm17enGL32sQ81WiZxBQUa1,54.56824938
t1L9snbqGWb8Y4eVrHQ4FqikZMustNP4m4w,0.00130551
t1LP1bUivwPacBCoeAUuyEgHc8hwuP64viy,138.64117243
t1SyPButhtF3dQvZJbgDUWjmHiPCuUeg5hz,7.25640005
t1Vt3hC3NqZv9CWRW7wnpcdrFMPh71uKL6M,13.41921482
t1gvaPNk5xWVsPdvMHR4o9sRyU1L5N9jLpn,42.40499937
t1cGHUGmQNVSaTG7DzdJarVpywJufpR4Q4f,0.25366785
t1Pjq741eAktEPDhtQhTrspcyqDPkS7pQyY,0.24234952
t1dU4Rx7ATeePS9RXvv6Ud5NHEyp2uii93A,0.00990000
t1P1QXYsi9FrK5veACvrGQjNXM1wU1Dqpsz,0.1015927
t1S6tCRm22SEyzQZsKdZsxHXcxFnjTbUYqm,0.34164688
t1RrP5kFV6PqJw3fuKiUwi8uBzAe3W8nnuo,0.29917482
t1Wz32K2bXX3tS6vPXDUjWUh5uLqWHTREvA,0.02687488
t1MVcwjeWxW7Yy9HgkZSzeEakBnFtceZHyY,72.6773422
t1Y7Hgrt8NiMut6MwBUt5wvmt2ZaNoxWvGt,0.06030515
t1LbM5KyXSuuhqCSz9eDNoLxDo2wikq45i2,1.30380526
t1So8T8ZCsursjZdPY8nDgSV6E2bfpB9Ciz,0.00100000
t1ZEmFeSRCoqGSj4jMtKKJJ3J5g5cYXdZ2k,350.79610573
t1Qy81cSr8DEKDAjm13sEKuR34FQ75fi2qj,0.04613093
t1VUpi8kbYQuYN78HFTFbB9uSQps2wxULSu,0.14128845
t1b3jRUarKaRoHJK4cAzTEihpowAwtN8ZWs,31.78194339
t1bVqmLcLx4mVfvVi32X9R3NFWzV5zwvzcL,0.03198080
t1UCxg3Rir6ekXrVNQdDoxpgiLZwpNWKq9c,3.9120756
t1TivMAe2stw39LmPjyf1mcbaSHYzWEn8Wr,0.10000702
t1eEuWnpBp8p55fpMgFQpmBwnr6QVDHHFjC,0.01423120
t1byeW8JC2YuZvWvR61vhTjnWPNaG1TsTdb,23.30516676
t1f2u15tZL9v4AERRrkK5YUg5pWxyjJNQDu,0.05610770
t1ZpMB71N4aV2svsPb86dz7xQ2ZrFDvqSye,225.05572608
t1RP42y2QN2ESSJurazR9eE4tadAjDds1kK,229.99000000
t1LfjHq5b2DZAvuhAcAVxPJ2QGubMf6wfv7,0.97050277
t1JUCPbWM58gd7zNaGhJiwmnwgRxBGn8Jwx,0.01255442
t1aJuYVnytQsprLx6HNU9pD2GQqrimtZwMr,0.38217259
t1KNevZ6KcBuuHX36fGFJ1ZRTWbrnB4Tyt6,127.96562537
t1WX4MVrsoFeeXfyW6icA1pqFTzp4YYtyer,4.38809090
t1epE5VoC94CCXfi5VtPyiN8cJecKx6X6LD,0.460375
t1Rkk9rBY3YvK3aLSWCTYtJHmVjvvf3BDLP,1.74448639
t1Uin3XyrJncV5tibsUxoK43rmCBbfnjTc6,0.05458082
t1YX2boP9kkSzypPFtgy6o8Zz63TdhEkjtF,901.51305366
t1NZBmSo7KFZcagjYWBCnokCqCaUxmusC8G,0.09240050
t1adXsQQ1eNkzLg4eaRAxJdH5oD5XmPegYQ,99.98
t1U5X8uuu1QZ4aXfUeLrVc7zXjXT7U5CVnk,0.03506975
t1XrmSeN5miXJoez5HD9XZbLr9NMBs2kjmN,25.44362421
t1NBYpzrNHhKZBVpQLWixZkaUv7Um5NZvsH,0.74670798
t1WBDQCCMf98Xh55QbsA8KHJ7FPxU6pEtzZ,0.20813349
t1LcVuQm9AoXD1bPPD2QwKRQjFCxodQSAQq,4.52445951
t1dgbUWmE5iMbSBYCV61jnafnAbnMyKKtkJ,952.88790184
t1P7T1deB42mvoyoNJaZmxaDwYjns4Jxecu,20.77
t1PoRhvBdD7mXUTT2HhhtddBmaDzMXA1Tcz,0.100389
t1LCdgGPvBjyY8r4jJxPGffqKKac3joFcab,0.390875
t1bGQLyJgh2wixugQdYRWD82DWdMDjUSLjJ,24.98
t1QyhX1ZfTpk4UUvr2DLLEEvPjzUxqvGDCo,0.01000039
t1VwBQPJUpeS2oFfUN1XTe7Gb2V4jwissRQ,528.28337672
t1X8864RDG4x34EEpsxjDjh2P8Lagbj8zyM,0.00910358
t1bitrXe5QCFru4nuyyknZqrgs2rLBmn7f5,0.65574998
t1KYYzpneLTVKjtT2B6Yhqe6tGEiwKWXKVT,250.62576084
t1Z3KF9XTt6diUxSpS8kGrGwDT8jtCJmrZQ,815.96509775
t1h2gqSyPSWU2xF5ZDH2WvtkJ7rJFtNM7X4,50.969
t1N1p7gZmkp4cSWJXyMZjnvqn6GAxptpob6,0.08575341
t1NqyBMYSqL6TkaV1ixwe8bGHP7gzxfopz9,0.01000110
t1K3iRB7QE4NfFy4MP3PCD8LbXGVcwfY1eM,0.26668124
t1cXoyh9zGyeajmm5i4775CzRboax35omEu,80.69897747
t1Srrq1VAzsst2hhHKkQfxUHUqgWcPWEFzD,14.19665318
t1N2JE2dgJWfTXS1GdQfPKHCS8R7gwhz1EY,0.64278983
t1Yckw9bY8dtaSPiAbkHahXxePLa5EJMjTi,146.65753548
t1QHUxN4d9dxWuRCDCRD7zGpmLRAhmJde6X,185.32170071
t1TbRNAcXas88LaS2XrTErjE2RWB57iUro3,1.68244584
t1UGZDQRxLRTGXcFWqpr2zWEa2UL6oRpgg6,0.5944764
t1fLKXwiQdRvRRypfQBQKREVw2TXWSUgw2g,3.50000000
t1MGQeRmW3EQ1uk2sQiLrZ6ecqKeHdSDpwM,2.10358696
t1XPEeBzEqh8BWJzAE48LRhwGHRDi9CANZ4,11.76417349
t1KtoA6jtWd3swVtBAQz7DGQoEEeWhduMod,37.80691812
t1JE1D5kJEBC2RsDYMpYjAxm9ZfrHKHLjpf,0.40946611
t1ZBBjGF73fFkUoXyQn3t4LpW5CVAi1EA2k,0.47248541
t1YbNN18YER8wGs23pGt7ygGb2Ano1Ax5DM,80.959
t1VtpUBnM9XPd2xotUvkJXTKCzvaX2hNGC8,1.82547307
t1dUkDkrywH3YpPhJMD5pocJss3u2GvNNPU,44.13965325
t1Ybhm2CNtEj3tZSx5DywpdxiWXU5SeD1uZ,162
t1LviwGFx2rqa4cpDiFwTDv5Qk59bgTVtkN,10.72432571
t1X2xrQbCUEf2Mk7PyGJf4rPs6oTqXiFdZm,108.00000000
t1UBRbkD6Ch2ex6FeAgAgQXxYA3qsZsn2hG,1.74699969
t1J47nxLK1FrJUeU4VcMeuZBHZLqdcf6KAx,496.64160903
t1U5x2WDsQnGdL9Ro2tJL7q9pYauFz3LBE5,0.00000374
t1SbttCFfuaTHbBJTj45iwxgKiePRodSBmm,0.02312199
t1cgL84do89Zz2Ef649X5nz412arVPpN8cd,0.02275492
t1Zz3THUkFeDfrphujLbxDLYcnLD4BkE4jV,4.23964413
t1a4HshkyZAW1MpjwXsTr3ymsfxiR4jPVHh,0.54734392
t1RCiVPxBUHN21rMFX3qbrjbsGMfd7BUUMM,0.64458982
t1MDtWkyg8GJC7H7yeBt9YPX3U7ZHBk5Qxz,0.05035781
t1feau8yhAMoVFq6DYGrV1zw6L6SSujRjHc,110.94146451
t1Vnm3wmsu86sNoD5ZZXsnAXo9ZuhayjtQY,125.36168228
t1NSDXiaUNs37hB1kc6LPWsi91g9G3NkJZ3,0.794375
t1LKsLqX6mPpHfUnpgVLTDies7QCp5FAuJA,0.83007932
t1dUtLjmz8MH3e3xbqTW1rQdutMuzs1UDDF,312.83436924
t1aiVwfCyN4hF4wXdTQKNeqPD3SAjAPsTSR,1.48707944
t1gts5knPLoPsKoMyrbXc11HHrQe1JP33Y6,18.0625
t1Yo9GDU3EowFZpLQefVxX7rtXnREc57jrh,139.75913663
t1enKbrPwVwwT9KtUBUx9mPUAqocuMgdCYr,133.67290367
t1KiV8NWE4aRadjTXUDeTmWXoXmwihTA6jz,544.48467483
t1Yu1r6SRWVuPAoQNGSSxn3QWLVhq4ez21p,9.30753136
t1YzXCKpvUxzwLMjdQjgpMAbJL9JRQhajuz,3.025
t1PTW52V4GwzN4GxKuj4u14BWMsMMCEsyAF,0.05196345
t1TteV3PVoRyavhL4M6YKuAVvF2dKjZu5kR,0.21570062
t1MxEauoxX6gtHCYThmDULFecVorGcNumqp,1.33554347
t1QoLZkz3QYKm5YtXXLMC8gMBEVyTtewgrT,0.34421463
t1Vz7ePQfmbUyFTcUnVF4GyvEyQWpCLmZWi,0.06281448
t1YtCaSm9ZED4Nucdr4SzNaTCAzgHovETkP,0.26576611
t1LyEk7jvoqnK5Z8UQ6px4ayaXoU1QAAnSj,1.95564043
t1NCnpC34KYRb5Garcxf7jbaeMboLKEgxeH,16.36705753
t1LPJ9M472AjN8GtbGLvhPj31JSGskSPRTT,507.25366678
t1RzFFCJ17VdEfQcb5YY91JR4BgrFQgGk7F,110
t1KCHEFxnBimVfpeu7qfX52AL1o3AujFEAS,109.11
t1fDqjrA9b3Lvz7FqF7Sd4zdsdzC2d9npL6,13.80581293
t1VSMb41B6yFRNMMf3BZ8b6H19Fj6ytGCr2,0.03204437
t1KbthMu9Ysf3dW5XhtKp6ZgSNGpy7iAfJh,2.19663506
t1XSWtUJvynnH7TBiohpjsNqBVr7454F9qT,27.35706196
t1cQb3YJdEwaS5yUewhHFNdt1E7qwW1Pjj4,1.47865567
t1hCLSGG4VFGUp1yWqLK5veb1JdCWctuPBx,187.06590070
t1ReXUXSPtg6YTbXUqG5yCogHBLrW4gjeAN,1.17862080
t1XMMbWXnSptFhTabhPkXiiQzgA3LtgicSS,0.64490547
t1PDhngAZbeJuEnXy2QguBBcP6fJDbbET98,0.00002492
t1R7MKLY7LC6BQ4SEkPKHxFxQCrfPLodV2S,46.86960988
t1cQxZDnzL7PdLej5s5axePTiAr58k5EbyS,0.63147616
t1Wm8yqRvdZwLnrBCP8niteQnwUFfGakFKx,0.01000030
t1T86iBJptasu4PbXiUvrJKAuecSEhW5Duo,0.01000180
t1R2qcUsyyax6LbZK9FFLppdx5FTmZiQPR9,103.15738387
t1NEBHRqoDTDT2zCKSJvUWugZ1ocqFNBoZ9,0.02848665
t1Wism8mQzc5cayhUTZUYYWVjGUEtMXKmbV,0.21203391
t1cb128P4pmfAjrV5EtahxrUkZbRvzfxyA6,4.6782469
t1cysunwKAf6VRW1Ep6afqJV6BB3rcXQErM,2.14587413
t1J8KM1hB8S8y44uhRn2f4RxYLWjGXswtnk,0.90900000
