1032.8814,t1Yr1AKFnAojj7jgndFjCPAUBimByCyEozt
1040.51435502,t1ejbKtmGBgW3cENTapzdLKF626MhPv2ov2
1042.59215697,t1cm7tyQW3cjHUEWQUwekdpv1TahitD272y
1042.79761627,t1JZMfhdBugiXLv7R3Qp431uFXqYR9Fc5RX
1043.20904121,t1bEJaroVNcHGthwiGow81yPPBQtwbPe6dN
1045.29366953,t1coixAL3qRjjHQ913RgLzjfrQKxJ66BauN
1049.12224763,t1aeEK6j3rNH9QLPwepDp5558tMYQ4k6Qci
1050.2697,t1PaX4AwQZiNiJggbjzKAX7VXHvNT3gxQz2
1059.76400646,t1UAy4U7YCdXDgGqVxBLqinuD49bD1VTxbi
1063.96,t1aurbniGihRDJ6yHZZF73rFbFf7VwnPdmy
1064.66676793,t1auXTy9aKUeVnhTcFvgqU7W95zmXPdu145
1065.79178862,t1dRfWaoHMCUFWGKrS3kRTRz81R2ijS9Pgs
1067.99166864,t1NFThPMK1hMRvdi3R1QP5FhsYuHBEWDVWz
1069.2188161,t1b29EuujMKBR9Siu6vEkiNyrmpFMBcuGjM
1071.23881404,t1Zb2FYBULNowuxsckW1Bu24xjgU4dXrnCz
1071.96,t1PFZTn7aa49g89JNUNMLhXLJLdYXC8Kpge
1076.36,t1br4Eg9Ltjwv1jGTcMdGLTx9ofesUKVmbq
1077.66,t1J7nrHFQ5k9fH3spBfhV2devPY2kNSo9LZ
1079.00000000,t1JwyMUrgdpC9iBrf3dTPMoFzACu1C5sqUr
1080,t1cm7Vz5xNDphrSPBtm1kkJzhhgog4PL8U4
1084.95,t1Sj3tVRazmdGBjPBgMCxnEkaw4QYagXp2p
1085.26042052,t1cde9dSrkxNC4mCPjLUGWT9XXFfNqC86dZ
1088.47569536,t1WdRsDKz6Qor95Umh2FST8qBLh5kKXXaM5
1092.14819419,t1YtMkdR2sdZrUAkqAHkZf3ePYFr7tni5DV
1099.91191891,t1aN2a82d1AfThLsHvnK2pwn5TH1eTRbgc2
1105.24467297,t1MDbWSFBJ1yAWRUeXvMWCVntcVV5mC1rn2
1112.85778067,t1WCWCMKiYdrB2zUvfecE5R4S4ksZSg1Rtq
1112.96,t1f4Zpn6M3UDoi5Kh43a5JKCa3rwEZRNWif
1127.288543,t1cuH2SnaebxUyn52fAjwtUdqTZGzBj9v5j
1128.8,t1cijTJwZLVb6oHGZBmhSUM6auxHdMqnXMi
1131.17124,t1fYeKrh5F1JB99ruz3tqGG3ie1Q8aEtT8Q
1135.95,t1eJNAhbNWZxSVpCncuCSP3SbwWL83WSM2R
1144.76944622,t1JfJrc8nQHRe5Fh5SDKxKZ2H9QTWt82kCt
1150.23763272,t1fd3PwG6p8XUtyGXcGT2V9ZyYZBaWq2xF4
1150.85233575,t1cRQfHC7Yx8RnBqhikwhJM1MnPMXy7piop
1152.13561115,t1Pm2tkBXAR7dN1FU5LL5pKut5qw5bSuozY
1165.65680167,t1KwmRfwKFtwpojBM2jzXEy7pMoqo7zed8t
1168.45462533,t1URjPWwVBvyaxAgTGcxGiHTuNuVZDjjYZK
1173.22988742,t1WEza8nyJMSrPbrxxVLQBBiStcWubwRArk
1176.77680535,t1Q4x1d9D2A5JxHdAgHouugcJu9cMbYoXjr
1181.46619774,t1Ybs2Y61eJ1akqYv1PWhRbeTcE7K7bgP1m
1189.47483571,t1beXt3nxV7x7XJyUZqzyqrwChu8PRr1fd3
1197.80500474,t1UzAxM2zHBNrBgpCd6DzLTmUTNq86rGqf6
1199.969,t1aba7C86FEgxasrkWjrVmYKMwB5s7dnzoZ
1200.19,t1b2xXSyUKxtT1k9EMfh2iJJdeEapKy8fYy
1203.70888432,t1gNDzy5Q6sC65sFDgfwukhc6WX2MKzQi4R
1205.59430546,t1fsUfrGejqfDNkndnq1nCeJA5De91PPBoc
1206.31678603,t1QFAbugqg18dtAVCGfJGjg1LVpSAHEZ87W
1213.06598492,t1eKo6CvZf93iwfpxQNDLNZKBLgG3JTaCpY
1236.38773339,t1SxzuY89twrMcu6JJqsdjmB4XXtmfFbrX3
1237.85859839,t1dYmcdxFXd2q4dtfFH1huA21rixSUdSxFA
1243.59549137,t1b6JzZEkNc5NpVxbGxax6ixnp3xJsvPcHW
1246.18657696,t1QQ6M4UHibeHwFyM1BuNvsvenDfrkmhhzt
1247.73130717,t1bNjBvwSWzjGHscJf22z4N2aUzDvhi3hfR
1252.30004001,t1MmrAb4gHY3sop68xHUnuzpFQDYZ7qPE9y
1264.21123424,t1PkXEUFRDhaKGVdixRb9NcM72w7DJMKyrM
1270.14776654,t1U462zdtr56i9bZpbqyhaWmJUeRLZn9MeY
1280.20891472,t1ea2VSjxvVFMNWEHUzNyVq2R2UKWmmcacF
1291.09665751,t1RzrBLLgfek7HhmRYQ9kkyDuZz1bfsEqbA
1292.86688391,t1cKkFAsvPKAYVuusojUNSoGw5aWAsQh5Ej
1298.70553472,t1eXzuZYybVmBLko8jtyZhoFjEuRwgi4U1m
1303.69920302,t1b6ysCpbN3Ve88jBSmh5EW2bzq54saR98x
1309.72652036,t1fP8vzn6gXCTm79ZCRCuDj72nyKAaHVgo2
1309.96,t1XeD4XJELHbDS54DHXuJExaLj5aTNUu2r3
1322.98669055,t1b1CLHUtd97FfiPCQ7vrgf6cAga3xQ3aYW
1323.00974142,t1g8GD44XSEuvRWGnD5Ec8zu58FoDndquu5
1324.76443082,t1ZYgmfqtrJXFvemUyqVy2steKKZS1izoGR
1326.31487344,t1XvCBtEHYoqtRycCWvb3jcLZzWxX5vBUa2
1328.50440371,t1KLxD7F5g5xQuRLhPHayWZbSHVsCpYHkJx
1331.23036898,t1fLvNx2rAKTvDGL6bGR8m5cCzgc5m1B3Uj
1345.0364029,t1Xvn5nx91G26FpmBBAZ3QnuLdr7rt9eFjN
1347.88977703,t1M8unH5JSnKSHbWww5ffY1jsKBxtcyZgyR
1352.50454509,t1Rnac6uRdhverSDcNqtJdxrLbYMYJZG4Yr
1359.99000000,t1bFj1gEKHFXSTrnuZDkvanWkibcvZSaee3
1365.14986169,t1h7BEJ6iaqHWhnTnMPifu6UHrBP3TBb3tK
1387.75106835,t1JYKEUXzbTTx59k4oiLRAh61s8LaehDTvc
1393.95397478,t1T1AmbcZiVrd9dtYLQFctiRdXJmczp1gck
1399.99999323,t1RTYe9h178vasRvHu7YwabeUUYadMbzF25
1403.95550244,t1W9Mbxqyp9KFgu1AVdcKWBqjfw5z6TpbmS
1404.5101179,t1g67o68QR7ciUUV1fpnfQ6NKNJ9W3tx2Xv
1405.65124090,t1aWCg9V1M1m3YTemMBeerUKbZDCP5Laa8a
1412.42858315,t1g6R6Zm1p97uHPhTAVNgPADgnth88jtvtB
1430.95,t1cfRzN2CA94JXRxwEibjmr9MpkrZgFGadH
1434.62792013,t1UDX9GCNyVXgHCYkZTeaSHDWeCybdgYmqP
1436.99002000,t1e7eS2VxrhWwHfAAEEhdqj6aWgRTarTWUr
1437.95,t1WTToWe19pN9ipbNCYBumPgEpnJi9cv9f7
1438.95,t1dmw6Zg3NRchurKax6Lb3ssdDV2Kmq2Pi8
1440.583488,t1dWxhhsYf8heLMjiU7iCDGnrsFNqa9LisM
1464.82796308,t1MGmAUQ5qQ8nMQ8tt9bW7x6m5yUMyL42gX
1467.90849583,t1LtQGSgwaoF7jCxnpfE9fSWobJqEGsK5Vk
1472.78338129,t1eo7rMr535aVGNWEfgAWkfx57cToHXBgCH
1474.67190825,t1QCqqkh18ZRern3UgAPgbqsK4nFW8cACfe
1478.89280008,t1KfWxmHhqWr3BN25Xu83DWYQH5bPfpqtBo
1480.61942649,t1geZxB9823aFeEmW3XvwvbQcCtPYVq3bqF
1481.93,t1P97EbfJa9m3kZRakEVviAtgzATrKbW14B
1481.94402625,t1bVyLbNHuMtV1f6NSsVyf1y8Naqu3ADQy7
1484.93,t1MBUZvV18Ro3PeQvFEYWiztW4x4tAF7u8L
1489.11910000,t1bwVQef4n2BATjV2kWf839UFSd1KnfvhY8
1499.99000000,t1WtUgDm2v2VyefKKx9T1bwcgfu2jojLmjg
1500.00000000,t1Sc1yTAVwa4vtwvma8j9r6j9r1JbytVjQL
1500.15232055,t1bwBSezgYQw6h3vjzkCn79qLQ6PyH1JGm7
1500.16625062,t1ZHDMXcHSNKJL6YJ1Yw7kfUAisnUMEdauD
1500.194,t1KZGKVF4AFLHKz6UGdL4gbRVQ7ETFFScWo
1507.24868329,t1ft34C35BjUFXcwboKMe56sDy5T5u3iGVe
1511.81014109,t1RoZA4nkHdYDUarcXLenxp8G2FUZ5PNUPy
1523.16066326,t1b3kg867rQqkRcBYt8YdqGUW5wHpUyhyfF
1529.34580415,t1Yzi3vyMM6iAfwsCHVuugm3yks5iLgTg6V
1539.86914871,t1WZKUFe4BufJGLuUQY6bmfj59R3q8NAdza
1549.99000000,t1NWMHxQri9R7ApqtPq9gfNpUypqRunzxgC
1550.26390547,t1MkNxfpxqY4Vp7Ccyzmopgdri5mJoagkYw
1553.99591047,t1bQKs16U3WfDMtviZpfqPsigH2DDzoX7rb
1566.84172198,t1LeJmR6rw8bynX1HZjyUcCsLVL5qjmLJZj
1592.90166742,t1XsDySpAD9Yf4zMUNbaRRcnWs21Y8tdviJ
1598.97990832,t1TQjZjc3BoC9HqgnfFVPkm7egtsF49FAXD
1599.98990000,t1XSHthSmftmkCgMt9FjPeVz4D5d9mREGmu
1599.99999774,t1TtUoxYRR6fuHL98vv6ADwKj6xRsvfq1kU
1603.97135373,t1NRGdimkDNhqK4ijvZbJiKbjw4TbyCAkv4
1611.35363636,t1eXocQegLW4vszQvRGh39pqrvDWmToprM5
1611.81820081,t1TRzfeXasMr1TSKx4LCa7G8H5TRqxBT8bj
1638.67000000,t1MJiRSbwho7e3Jj64uvSRgzu11wtJ12jPy
1640.89955868,t1XMq33uvgXiZzzunyehywmUZ3bi7gQpzu2
1641.58632307,t1KfryCTZh2wZs3TuzviwCWk2KwCnDaqMbS
1647.76000054,t1dCAkjQFtt7VSCo7gUkMYbE1cts5pU2dVE
1654.45122179,t1aCaXhjMYxzQBKCy2kYhwqCX8rGMzKDjg5
1669.37486679,t1bPNNCQaqMhBmTwxE2nx1DaUgoxK1Ubhdv
1673.67298368,t1KAuWPN8v43z9utBuqVQ2tHfHnYWsv7AHu
1685.12266424,t1WvBD74LUNEoDpZsNc1Ac7s3H2Amg5LjB4
1685.31188814,t1WU7Q8UtSFKmhDiQJPZwgf9Gw8omfk92E8
1686.00000000,t1PM5XA3EQ7mBmcD4ioDJQsxcYCjxcp6NY2
1688.03911611,t1SPVqNW52AqTB1xgCF7NGt8pc3hGhhZiNF
1702.75349171,t1cKxGhWT8vZd3BvTpRwgnXJFd2oo6nNe9M
1710.27517624,t1YAMSWLqwv8GDHRwdsum95yftB6Uu8VqTX
1716.4470575,t1g2ww1gu7uNcfYkwrhuYLiVz3EmX5tJjcU
1720.10893771,t1WhKM7h5NhLH1kdVMJt5m1zUrKYYnc6yaY
1731.39883393,t1PVhmf2R4zFjMusLfmFNS75D1iGaumA4DQ
1734.47754085,t1Lm58tR93xR1Px53UBHgAr7g83csjkLNKP
1737.20252131,t1eifEsjenr8uqf1gfpqduVk514dUCEskPU
1754.10419141,t1W9aEyEnBSsKGDkeBdkbxgJAvGnRK9Eryh
1756.67844038,t1VU91famoF1pF26xd6UyhhJwSoQ7wXBjbH
1760.07504015,t1ejwcy8i1aQ6JhbToq4R2fvMaLbB6VZgnk
1792.35187429,t1caGa4KxgvNAkrhGXTjiAEMeJ8LkX2L7kG
1819.98,t1c4vph9D2A2YwDoXQLRcdJxkkUtnEPZtnC
1824.76501631,t1bNosbPk56LKobuSFwmQJCuh6brHfHnGao
1834.21537904,t1VrjzwnHUL88LXvVSgYtF7Z91ziErVxwfb
1843.0002,t1PJfSmhPQ8Vwu5CXxNqUfv1cV4tpHZ1vu3
1849.11826496,t1JPVex6eP9ACPHPH4opt2a3HnhqbYPrdJr
1855.94,t1Kxnmt4FqRpjrynERQ39fzxvWJXvBTBJAg
1866.20461055,t1eC12xDqz2bYKmxTQZ2WhtfSvCy7ctMZ9K
1890.532,t1KD1KNp4XGdkCcbJyxqEa6CZ8MS7cum7Ms
1899.28183748,t1h385iTjaQWkBJRQXTqjsWRxUZgXJKH1Lr
1917.02898348,t1ZTKNozi2UZGrVKcnJH1e31h4xNF3ppAoQ
1920.41821518,t1YYoSLg1d1YHaEWTBoSHeanx5j34yxMWbb
1942.13716787,t1P8RWdXcUmPnNhxCnoxXwfn7Y2LUPxC3UR
1970.61118936,t1ZpfTC8vknd6uDjEbiYssLMYaN4H4w8g1u
1991.99000000,t1Lj9pmvZDRMMaJPoHnrHnVhigSBWq3Aoy7
1999.96,t1Jqm5K6vaRY7XTJo1DMLaRT3mFVwKN4nfY
2000.00000000,t1QDf1YxiyumqW35NRSNjBN9FLESbiKCEDP
2009.86523544,t1L5JShuRTZWpZdvKQJgQiRpZ89Qwzc5Gdu
2022.72520144,t1UeR29v2iDkcfN4Y7iMK7YpgWHfVZs7eUX
2041.56064546,t1Q9Jczin3ezi5EFqn516TUGyQ2h18fneDR
2044.65144256,t1dkMriFfjyZeB2XTvHSKHGfe2FQEoqgx3X
2045.68182149,t1Ncvn5S9XvLHMDskxeE7DGrFiggFNk8nAt
2050.53952579,t1XZ1WrUuxs1oBMQeopavpH5UNCoFhipoUs
2061.38753343,t1J4J7pgYpQYaekdkwA6HvCMA7Na237VeZK
2091.52463864,t1MKYUfQsVAdQAAqtzKkNRyop6RQsQxcX2W
2113.33815173,t1brDJZfw6JNQSA9eLmStT55ah225Upha4A
2124.87995017,t1KK8ZkoMq7yBL4BaSLRqCEz25x2TEkVpPK
2142.70123502,t1LGyGZSEBsqFyqqdBKptsLn7x6LuFhoKh2
2154.93425147,t1dvSATBpN4krT3ZRrhdtwf9nCdHJwpJvBz
2232.45037713,t1JNxV9QXDASe55DqqQvhp3ygD9g2Vy3Grn
2238.99966146,t1bgsPoTcFDY96nequW6VJ8SHdMWihwu9YM
2249.97,t1JmzyWmAXyLLmLecea7hpV2Q44ovewFiRT
2254.08953506,t1aHBwJ6DzSWh3yJhfRHVuF1gzV7YwimPtN
2256.96519842,t1RFVDJQaJtiDnMJpEv6y2fZfGYzXs8neUQ
2257.37754245,t1TZpsVbVMwBuBf6qBQ3dQirjmuD8nu1V3S
2277.35357052,t1RLZxpViM834DaGKvAjj9UutZG6W2tnFKS
2286.99408881,t1XeYusT1GJSzuwvpBq7eB6FZ1DLfz1zBbw
2293.59466248,t1QanbmRrhMMQHTuXJRGUhpUbSzyBt8hG8U
2294.01,t1d4a9KJU4fFVvTdo6WTsyJ9td7BD855gvD
2300.00000000,t1REvLVRQw29Ec2zPejE6hCntA8FJQxhaZH
2302.50475203,t1fNBFbAFaSsd1N7zdA3JzxDqGYBjsf4151
2329.13676299,t1JoHqVZ7Vv3BX7Bare9y2nnvLYtchfqedy
2330.09274249,t1XMZqPmNDG2GcmsvbxyLhmNiGMWxdY8xRD
2330.76374935,t1cEd63SJGa634zS78AAbJrkGi5KEqMTEoy
2344.01600568,t1NDLGvgXWZxC3jYdUbLDQ1kKuUG6TCeKrz
2347.6279527,t1gYwGQ3U3RiJ8Lr1vuNidid3ccte9xiA53
2388.585,t1Q7d2oagdXTVsywUYHnFvqXUrqjesPdKPN
2405.67002547,t1TLCFpw21LtfBdStjhZ9mmLm7nXYwUJMSs
2415.58474,t1bE26Qf6tJAqnESTeLuFz6jEaLRcnh1Jqn
2428.54211385,t1d4FwFzQ4XGZQfbkeZYDvoBDi6HKoWgvvq
2430.47783224,t1dQTvLG9ruzNZq1RNDKeKSFf3dYDFgJXRt
2432.66158116,t1fxak3mzmqpa3TL9xhhcbVpyM3Dq7QpepR
2497.98834226,t1QZRZX1srprZ3Rqu7z43Rb53RV9YPNnWZF
2513.7199,t1USYMHb64FfRZmJjsMyE42G5M7u7uxB5GK
2514.98119752,t1V12zSv1Uxkn9mWYJSWk5kRj2xVFFGsmkh
2544.94,t1SmazsuuLG9mLeP1ceqAMKb7KYWzeWQXfj
2570.48284971,t1en1BW2TMEFnjttyHEA9gdDVJvR1s8mgSU
2578.29538488,t1gYeDnSAqyDmeYPjgEuxnRQsnvjCHXhZfF
2635.03297400999,t1WtHHmGrcox2y54AWvexaxp2pKenAxsAzP
2693.2758673,t1PutLjooh3rRXRthG8Q2vZYKcUVJgRvAgE
2700.81100464,t1cTb8BAdXhGTtg4iNwZjZdvknh8wAthH3W
2703.00587249,t1XBcci5VxD67qC6zMFTDD21CNVrfkbTM7o
2727.37740428,t1VhqETkVuCo8bKoz7zehMrzB6scSCBMjEY
2769.98,t1RXQDDMrfwPu1NbW5ZrMn8H4fFZihN23mi
2787.31024355,t1NL5t6r4AX2EXMj5zPWRHUcRgcSqqiMncu
2976.939,t1PH32RVLMGfpAeEtenpCFw1wjWGHsF3wRH
2980.60457836,t1Jf9sXZmjrGDoeJpzrsz4cPv3d25kp8D23
3000.20715532,t1SLPBYbFdqwoRrCPA5Ys82XhpJvwMfiTJX
3010.20555196,t1LnMmbLqnxndKc3yYeA2LWApnRrGtxMWm7
3033.37601075,t1UDhNq2aEqvxEbPzcRM8n2QJV8YJ664rXJ
3042.13229266,t1aFhL2HjWnrRP8VsxGKrj2Vh9LZkpKR3gs
3105.02210779,t1UrTqJe9VWaRmEzeUDRM2fVcAoqtQeJLqd
3112.13074491,t1QFZheVApsEjJswecMy2jtcu6MRzE4LwRJ
3123.87093335,t1Zzrf5iug6PLNHss3QJxkW5h4gizemVA7z
3169.70884553,t1Naw697w17aGK1ZokbDKhciJTvN4iMNF9w
3179.73,t1dJtKKwmyBix79WeLevzMkCE3xuB518jh3
3221.09459694,t1NJm8SwokJHnka9vESVumJtMqS52gZFG6u
3223.00287417,t1eudpwbZrNKv4bumpq5YqwWtixezYSnaN2
3300.0004,t1JmxZnqbZx32vNLvon8BPfGQfTzEkjkLdm
3303.28866684,t1QxcQpDTcsKBixkeNVGRRVyo4Dq7ULTVy5
3307.92341421,t1h3dqkAVo231tbnp6j9BoDWjUfZuXiYbz7
3313.09572389,t1QsM39TLX5La1GsLNa5yM7Hs9XnMegjDjs
3333.76812369,t1TAFFuyur9Ry8t12x42nmz69cxrdPxeL9i
3509.81093718,t1gNgcG9YkkH2cDBLEBiV94vjEDXk5imnPS
3520.00000000,t1dvGnVT8keS6DW3TZRdcNiRz3zJw1eBAek
3530.5569991,t1grZYGJRwyzV3Aa4erEktoAS4P4oKKeguj
3542.1919083,t1bjmkBWkzLWk3mHFoybXE5daGRY9pk1fxF
3547.43423453001,t1UbDznrXfsKHatGbttV5hrNzawHF6NqPtU
3552.939,t1g6ryGcuNBqrebzgmWraH5SkPqmNUmjVNW
3671.51681679,t1XTKtjzEWqrPxdKr5343vr2r3fgPjXY5St
3680.53576043,t1MFwnSnQ9EtjwzMFw1N1THYCPEdHTvvko4
3721.94960258,t1TBD82fi9pRrkUrQNYpvHBm1FEBsM48UQv
3754.63146373,t1HzStsfAMVdossoQjSoPja21Du8EmG6YU2
3845.53289911,t1Mhu35MMEN2aUNTHNGNEQXQAY9jcwVcJ9Z
3999.98,t1QuFbZv1EvGcgTXfWPcKGYXgqP2oN7cBTF
4004.07660752,t1KV1Mv6nnpPbRJfPiMUDnT7XQtJ7iMpiW7
4005.29890942,t1f9Y7v4FqAJ3KwqhCb3LNW5Qh18NsRUh1Z
4076.40313847,t1WDRzYS29r77C9vGHPSuJ1ygarU2aqeKaz
4156.55199261,t1gqvCnvERQzHkfBZ6Xq35AF879AGPe8FoR
4222.88,t1Usdmk4RNYxwA623WLmN5JqA9EkzPthAQh
4231.82992071,t1WoAGH1PHv4py1C45C1QmekAkgvaZCW2B1
4240.07,t1bQWJ3AL7pjux9MHdwtgxCtV2F5q8a1pe5
4332.79157623,t1JJgxgZoNrLtWjDN7DPgr2APRHZjHny5QC
4498.71,t1RvvAVkjYcY6MtCbLVT3YbJv5ZXLnuvkw9
4498.95,t1RfMaUCWMGCsKgGsMHu71HeGY5BrBJVBbc
4520.07707,t1MPWGHBc3sgdD6pMVwaoDRjQWqmGnmn2y2
4553.40978067,t1g7x8xANFC6F65HxyucGstWJh3xnAGm3Pm
4775.34843482,t1bk3jD3Y5aKzX2eaKqiqf5jZjQD7NUKGo6
4784.67020086,t1Q1Fj4TG38fCexY1pNpn8Dp8arwkSGzzkz
4812.62827815,t1aZFKhHWDS8x7diT6FM16bCYkJFQtYLezG
4866.45854452,t1czSv1ESRcKUkNwvquUwnGs2jvBdREbZuD
4999.99990000,t1RTuxTPCskQx8mb5kjBeuX2QFMDBLUy574
5001.00000000,t1gDKdcNSyJwTC39cXZCjeA8SAJUXVUu836
5003.10184911,t1WP5SyKyG244LM8uYwPXrUg28McAoCzx4e
5031.13677702,t1ajRqRGNVEsjEmzDpoJ1Wm5h2ip9VfM4Pc
5136.19863062,t1JA4664N85bftUe7xtsgtB63mmWXgt2rAc
5336.55664452,t1a72m5H2iyW8vbNRc5hYcmMy4U3EcXjBYX
5373.40808229,t1cYvyn3sdCDAiEf8MvyMwoU2XAkLMca9ms
5416.99000000,t1ff1B9aW5i8WsEvTtpxUfjU2GgUrKxU22F
5876.1372384,t1YHnxu7kCFJoXrJaMvaJae1bWnoxKHkH4P
6000.73,t1VzzZofmVivct1dGx4nyqHxTa5JfFPDfqT
6092.99,t1QnfMaxCqhpvRRn2roEcQtr3zbtbKS5e9D
6125.71994493,t1PNokJ6VVcJTWir1uTAQk63xzXPDLN9KkQ
6241.79000000,t1a1U9JkTLQ6aVvyGF2SoNPHxW92rhpheu9
6559.27432967,t1fW6KynjN9rvkpNQYXDacb8JrfkL4SSHUq
6596.02621117,t1TViorz4BiyLyuLPbgi2ZTGmZBFDoVevHD
6876.00000000,t1JkwnB2Jnbaw9nMeiXoAXT8rjAF9af3tem
7625,t1RYJ3QQUmwir7KvYdrvHrtJng1KD3dpA1Z
7711.99481626,t1eiDLnDY2o4ze9htkxA7zbP3i4h3rB2uy9
7743.2919363,t1TSCDaX5N4RVwLyeTLVzjPiuJdEhcCCLAP
7955.98980000,t1MkJ7VLQKG2bLFb6LXN3oUvNjhNDTgpy7j
7967.77838351,t1TFwxbhMMGQkqWRyNHjX1W78xbyGBQpeLV
7975.21199968001,t1gVHGz7PWE2MkNoc36QTZXyguoGkpJgomG
9015.30773081,t1YHkuf9VtLrXkMfGpCndcGXR26vyKSzWi8
9428.55954323,t1M3PyEhUMyCw6vSd9exiwhEu98oTo5bsFU
9567.73636743,t1ewTB9uNKTMM2ykMczgtTatULrz9FD9rhJ
10000.00000000,t1JV2RD4yhJjJCBJbHEmG8DYnwgLrKwm1n8
10000.8639524,t1QTk23ywPuvpKHFY8HsFpdTqeFVvUFwX8t
10012.15571232,t1WVckkHrKasj23WFp9NTuid4HXegfGdLim
10052.9775897,t1TF334MdzNDswg9X5mrPcpMzSdjtCKJooA
10285.888,t1bGBNu1iwwnzGaDy6h43dsLkmFYBedrE7L
10701.54208747,t1X7HmcrDsxwfatwBAFczLQz5kKnYT5GGw8
10839.95649812,t1TTRAJ5sDYyRKMcaSGQ9mCTa7y2NDRhMTb
11537.6616096,t1LW71CYLtfQwDuaJNUasT6FyNVRubeBJCH
11699.24759346,t1e7zfvqksDYT93KR6Bsyx48jWAU6NVwq4m
11722.2914045,t1gvWMvfumW1hBXzw1joC72xcYdjFBWS3sU
11849.80827171,t1g6Y5PPiJPEke1G69CvcDnKju3gpeitBxF
12480.67637599,t1h4HEah8CopvNPUdXBkuHJ9poTKz2XTKWZ
12746.87102245,t1QtzMgj3VYjRmZWsAXq6HH8fSXEeouodp7
12850.9794,t1c98qEKiSqdPo2AMxps8eg2CNSd9HnngZs
13135.41774078,t1cWAu4NfDP8EdwCYEHo1UWd1rhzdbyagmJ
13160.7744,t1YR7DTnABpggHCNpdRzuYiUu197hStk5SD
15385.87673672,t1ao6zFVRDYW6cetJd5XNtGSzUVTSevf8Wp
15736.91,t1dYusvgP7WmxX8fwFvxmYUMxtUVL1c3ruU
15999.24620381,t1gGnQY4PTyx1FiENpdehgavvimWTL6Au9Y
16244.57823327,t1TPEa7pxKx42bpAhV7SaaJn5eRfEMot6Na
16742.9898,t1QFvzbRQBq5Fft3iNEss7QdmB6r4VxpMX9
17009.98,t1YGUngtc5XVLFCCfmqEAAcR2fXuJaDvx5v
20000.55004048,t1VJeeYBr3GV1LXRWgrgzPtp6EFZX8MpCTT
21000.06763181,t1Kgt1zEricRr47tjmLJceEm7A922ZgmKdy
21178.1587534,t1K8JmZiqpxHK5GsSjAAn725Bk9EjQ3zmvH
22604.0704622,t1S5S6gbiBT88iXujoZy6xeR62XEMVzQpK5
24600,t1aRSSDDedA9qHdDd19Tm7ucdgKZ3oBEPb1
30348.89117747,t1e6HPF65FWxxpdgmnRr2o7iBkdL4C8zjYy
34122.80443966,t1Z6HWkR6fvegWkXGskVtf34RAkEGw44oZv
38715.98,t1M4BhLvMCBWDnAmcB5sz1UqZB4QCCguteo
42803.65788361,t1fRRFpcFynKSekizQwJkLEGjF2Y1d3cKa2
43520.55608576,t1J9DGXbPb2MCRtUdVxBz4ERY7vjQQLXnD7
46940.08959832,t1Q7g5PuobMtRTLwp5pXEvowGdhJbpx9GA7
66444.76248529,t1X8TYzSXrnFNEXB667xyxbBeZdZu3FYHhG
79011.15554515,t1QAwax9sidmTLoe1oDHvRAgJ3nLTJzi9No
81288.9399,t1g6d3YYhHU2DB5PQvqQX8m6ymmHj7DLmaL
